code,name,sector,price,per,pbr,dividend_yield,roe,market_cap_oku_yen,ma25,ma75,rsi14,signal,news_count,news_sentiment,news_label,news_latest
8198,マックスバリュ東海,小売業,3370.0,10.485376,1.1186517,2.52,10.73,1074.6,3211.8,3329.7,66.1,中立,0,,,
8200,リンガーハット,小売業,2428.0,36.440044,4.0971503,0.54,12.01,629.2,2251.3,2184.4,70.3,買われすぎ,0,,,
8202,ラオックスホールディングス,小売業,146.0,,0.6171352,2.74,1.58,133.5,147.0,148.1,46.3,中立,0,,,
8203,ＭｒＭａｘＨＤ,小売業,814.0,9.98773,0.7063293,3.56,7.79,271.3,778.0,740.4,68.4,中立,0,,,
8207,テンアライド,小売業,294.0,,4.3002577,,-16.42,117.7,290.2,285.7,69.0,中立,0,,,
8214,ＡＯＫＩホールディングス,小売業,1767.0,15.722039,1.0262678,6.79,6.59,1487.1,1680.1,1627.1,70.9,買われすぎ,0,,,
8217,オークワ,小売業,826.0,128.06201,0.4573375,3.15,0.01,336.0,786.5,785.5,73.0,ゴールデンクロス,0,,,
8218,コメリ,小売業,4065.0,13.128148,0.74279547,1.43,5.82,1908.8,3532.4,3506.0,82.2,買われすぎ,4,,,2026-07-28
8219,青山商事,小売業,762.0,15.891554,0.61077267,4.99,3.86,1081.6,711.8,727.7,78.1,買われすぎ,0,,,
8225,タカチホ,卸売業,3630.0,7.7308064,0.98471576,3.03,13.58,25.4,3383.4,3382.8,74.2,ゴールデンクロス,0,,,
8226,理経,卸売業,348.0,7.045961,0.8732858,2.01,13.26,52.6,369.3,411.9,35.7,中立,0,,,
8227,しまむら,小売業,3571.0,17.634567,1.5051194,2.24,9.33,7414.0,3353.5,3303.0,66.5,中立,1,,,2026-07-27
8230,はせがわ,小売業,317.0,19.775421,0.45106,4.73,2.3,57.7,311.6,313.8,62.3,中立,0,,,
8233,高島屋,小売業,2377.5,,1.5328336,1.68,-0.54,6966.4,2386.9,2128.8,53.7,中立,0,,,
8237,松屋,小売業,1813.0,43.311035,3.5218997,0.66,8.63,919.9,1738.2,1663.4,57.9,中立,0,,,
8242,エイチ・ツー・オー　リテイリング,小売業,2950.0,11.7012415,1.0895057,1.63,9.65,3351.3,2841.5,2608.5,66.1,中立,0,,,
8244,近鉄百貨店,小売業,1917.0,20.509254,1.6650438,1.04,13.35,773.1,1840.7,1756.7,62.5,中立,0,,,
8247,大和,小売業,297.0,,0.3006222,,-20.33,16.7,298.2,293.4,52.3,中立,0,,,
8252,丸井グループ,小売業,3095.0,19.546545,2.2773948,4.33,11.7,5531.1,2931.1,2898.6,69.0,中立,0,,,
8253,クレディセゾン,その他金融業,4663.0,10.801482,0.8804758,3.43,8.37,6697.2,4557.5,4370.7,56.6,中立,0,,,
8254,さいか屋,小売業,315.0,47.583084,1.3982848,1.59,6.46,21.9,272.8,255.9,66.1,中立,1,,,2026-07-29
8255,アクシアル　リテイリング,小売業,1280.0,12.888934,1.1908782,2.27,9.54,1124.7,1169.8,1112.9,77.3,買われすぎ,0,,,
8260,井筒屋,小売業,370.0,8.407181,0.33852035,1.89,3.23,41.1,379.8,403.8,36.8,中立,0,,,
8267,イオン,小売業,1439.5,53.632637,3.2925284,0.97,7.21,39825.6,1377.7,1455.4,57.8,中立,0,,,
8273,イズミ,小売業,1056.0,13.301423,0.7510434,2.84,5.75,2219.8,984.2,965.7,71.8,買われすぎ,1,,,2026-07-29
8275,フォーバル,卸売業,1015.0,17.913872,1.4014266,3.15,9.44,265.1,1009.0,1032.3,52.2,中立,0,,,
8276,平和堂,小売業,2752.0,14.542379,0.69485474,2.4,4.38,1361.0,2567.8,2602.4,71.7,買われすぎ,0,,,
8278,フジ,小売業,2102.0,22.269308,0.8088554,1.43,3.21,1821.3,1987.1,2024.1,67.8,中立,0,,,
8281,ゼビオホールディングス,小売業,1138.0,,0.39855638,3.08,-2.02,470.9,1089.6,1044.0,67.5,中立,0,,,
8282,ケーズホールディングス,小売業,1983.0,21.719604,1.2311219,2.42,5.73,3063.9,1853.8,1915.7,66.0,中立,1,,,2026-07-29
8283,ＰＡＬＴＡＣ,卸売業,6630.0,18.456656,1.335827,1.9,,4019.8,6627.0,6114.8,60.8,中立,0,,,
8285,三谷産業,卸売業,685.0,11.627907,0.742934,2.34,6.98,421.8,691.8,692.4,50.3,中立,0,,,
8291,日産東京販売ホールディングス,小売業,557.0,12.344858,0.5652567,4.85,4.66,331.2,553.3,551.0,50.2,中立,0,,,
8303,ＳＢＩ新生銀行,銀行業,1425.5,10.365765,1.0320698,2.95,10.31,12644.2,1434.7,1518.4,46.8,中立,0,,,
8304,あおぞら銀行,銀行業,3074.0,16.585735,0.8863244,3.25,5.59,4253.8,2901.0,2755.6,67.4,中立,0,,,
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,3647.0,17.175285,2.1031773,2.63,9.4,411267.5,3476.1,3164.1,59.3,中立,0,,,
8308,りそなホールディングス,銀行業,2245.5,19.74934,1.7412498,1.65,9.16,50363.0,2267.3,2110.0,47.9,中立,0,,,
8309,三井住友トラストグループ,銀行業,6842.0,15.154267,1.3402197,0.69,9.54,47096.1,6494.0,5897.7,64.8,中立,0,,,
8316,三井住友フィナンシャルグループ,銀行業,6876.0,16.694183,1.6551014,1.96,6.87,262113.2,6785.9,6192.8,53.1,中立,0,,,
8331,千葉銀行,銀行業,2685.5,20.078505,1.4905459,2.38,7.83,18563.9,2652.0,2411.8,53.3,中立,1,,,2026-07-24
8334,群馬銀行,銀行業,2510.0,16.217613,1.5339954,2.79,9.96,9500.3,2480.1,2318.4,52.1,中立,0,,,
8336,武蔵野銀行,銀行業,2627.0,16.913467,0.92646503,3.12,5.62,2548.8,2609.2,2489.9,50.9,中立,0,,,
8337,千葉興業銀行,銀行業,2609.0,24.73689,0.77688676,0.77,4.86,1497.9,2597.5,2360.8,51.1,中立,0,,,
8338,筑波銀行,銀行業,622.0,7.7759724,0.48426148,0.8,6.75,512.6,636.6,627.5,46.0,中立,0,,,
8341,七十七銀行,銀行業,3489.0,14.395347,1.1249987,2.98,8.53,7783.9,3482.7,3281.3,50.9,中立,0,,,
8343,秋田銀行,銀行業,7270.0,16.774729,0.724674,2.75,4.59,1293.9,7105.6,6272.8,55.0,中立,0,,,
8344,山形銀行,銀行業,3865.0,18.59693,0.7965809,2.54,4.56,1199.6,3762.4,3199.4,54.5,中立,0,,,
8345,岩手銀行,銀行業,2170.0,16.800867,0.7691986,2.67,4.7,1498.0,2134.6,2002.6,52.2,中立,1,,,2026-07-24
8346,東邦銀行,銀行業,864.0,17.461601,0.99153405,2.43,5.95,2159.0,831.3,762.0,55.3,中立,1,,,2026-07-24
8349,東北銀行,銀行業,1463.0,14.006702,0.4131698,3.42,4.92,138.4,1431.2,1429.5,54.9,ゴールデンクロス,2,,,2026-07-24
8354,ふくおかフィナンシャルグループ,銀行業,7457.0,16.488668,1.3092175,2.82,8.52,14090.9,7292.2,6833.3,54.1,中立,0,,,
8358,スルガ銀行,銀行業,2631.0,13.259752,1.3870825,2.28,11.21,4474.8,2584.9,2400.2,53.4,中立,0,,,
8359,八十二長野銀行,銀行業,2532.0,17.935822,0.9989474,2.57,6.09,11534.9,2532.7,2344.5,50.0,中立,0,,,
8360,山梨中央銀行,銀行業,6480.0,19.896832,0.8528056,2.52,4.48,1988.4,6508.4,6033.1,49.1,中立,0,,,
8361,大垣共立銀行,銀行業,7340.0,15.7676525,0.8273448,0.41,5.68,3015.5,7706.8,7386.4,43.3,中立,1,,,2026-07-28
8362,福井銀行,銀行業,5780.0,15.896589,0.8943483,2.6,5.95,1367.3,5830.8,4931.1,50.4,中立,0,,,
8364,清水銀行,銀行業,2733.0,15.412812,0.38987878,2.2,2.68,309.3,2584.0,2543.7,56.7,中立,1,,,2026-07-23
8365,富山銀行,銀行業,2301.0,11.723049,0.39557964,2.39,3.45,122.8,2300.9,2195.8,49.9,中立,0,,,
8366,滋賀銀行,銀行業,2449.0,26.547426,1.1059859,2.04,4.47,5629.7,2652.2,2265.7,42.1,中立,1,,,2026-07-29
8367,南都銀行,銀行業,1757.0,16.16078,0.9194996,3.19,5.91,2759.6,1840.0,1707.1,41.9,中立,1,,,2026-07-28
8368,百五銀行,銀行業,1915.0,17.385384,0.8994648,2.19,5.64,4622.6,2031.4,1933.0,41.0,中立,0,,,
8370,紀陽銀行,銀行業,4805.0,14.150249,1.2503457,2.16,9.02,3095.1,4639.0,4404.9,57.6,中立,2,,,2026-07-27
8377,ほくほくフィナンシャルグループ,銀行業,7588.0,15.700068,1.255145,0.2,8.51,9085.9,7305.7,6668.9,56.4,中立,4,,,2026-07-29
8381,山陰合同銀行,銀行業,2424.0,16.168623,1.1345345,2.81,7.17,3628.3,2398.6,2148.0,53.9,中立,0,,,
8383,鳥取銀行,銀行業,1767.0,10.440794,0.32541025,2.83,3.2,165.4,1633.9,1592.8,69.4,中立,0,,,
8386,百十四銀行,銀行業,2790.0,16.799133,0.8207432,2.51,5.29,3155.2,2703.6,2526.1,54.7,中立,0,,,
8387,四国銀行,銀行業,3340.0,7.997701,0.73256636,2.57,9.94,1398.9,3182.6,2858.3,58.3,中立,1,,,2026-07-24
8388,阿波銀行,銀行業,8370.0,21.115036,0.81427085,2.15,4.23,3254.0,7745.2,7001.3,62.6,中立,1,,,2026-07-28
8392,大分銀行,銀行業,2562.0,18.455553,0.78923875,1.95,4.66,1934.9,2547.7,2323.9,50.3,中立,1,,,2026-07-27
8393,宮崎銀行,銀行業,2327.0,13.970102,0.87818277,2.41,6.84,1952.7,2259.9,2090.3,53.3,中立,0,,,
8395,佐賀銀行,銀行業,5580.0,11.058483,0.7455646,1.97,7.07,943.1,5553.6,5349.4,49.6,中立,0,,,
8399,琉球銀行,銀行業,2926.0,13.214108,0.8244936,3.35,6.37,1199.8,2762.3,2593.4,59.8,中立,2,,,2026-07-24
8410,セブン銀行,銀行業,333.5,27.44856,1.3886807,3.3,4.76,3895.2,297.5,281.3,82.2,買われすぎ,0,,,
8411,みずほフィナンシャルグループ,銀行業,8112.0,16.118586,1.7480009,1.85,11.44,197643.9,8191.5,7506.9,48.4,中立,0,,,
8416,高知銀行,銀行業,1101.0,23.326271,0.24320711,2.27,1.36,111.6,1202.7,1190.2,35.0,中立,1,,,2026-07-24
8418,山口フィナンシャルグループ,銀行業,3000.0,19.0864,0.92505085,3.2,5.14,6069.9,2996.2,2847.6,50.1,中立,0,,,
8424,芙蓉総合リース,その他金融業,4591.0,19.21805,0.82326907,3.75,4.52,4141.2,4314.9,4285.8,75.6,買われすぎ,0,,,
8425,みずほリース,その他金融業,1368.0,8.050374,0.8953893,3.8,11.42,3833.0,1295.2,1331.5,70.5,買われすぎ,2,,,2026-07-29
8439,東京センチュリー,その他金融業,2725.0,12.003347,1.1867614,3.3,9.73,13318.8,2580.7,2389.7,69.9,中立,0,,,
8473,ＳＢＩホールディングス,証券、商品先物取引業,2852.0,4.567073,1.0270113,3.33,20.61,18435.1,2762.6,2921.4,53.1,中立,0,,,
8508,Ｊトラスト,その他金融業,767.0,10.608575,0.81198394,2.22,-6.19,1013.8,820.9,741.5,39.9,中立,0,,,
8511,日本証券金融,その他金融業,2430.0,18.74277,1.431055,3.87,7.81,1967.4,2380.7,2302.9,57.2,中立,0,,,
8518,日本アジア投資,証券、商品先物取引業,127.0,,0.43663317,,-1.24,34.9,126.3,137.7,47.9,中立,1,,,2026-07-27
8522,名古屋銀行,銀行業,6460.0,15.684179,1.0124968,3.1,6.87,3178.1,6412.4,6061.2,50.5,中立,1,,,2026-07-23
8524,北洋銀行,銀行業,1174.0,17.249487,1.1334398,2.73,6.61,4392.1,1161.1,1049.5,52.8,中立,0,,,
8537,大光銀行,銀行業,2619.0,8.9142275,0.30889997,4.05,3.6,249.6,2772.0,2723.9,39.9,中立,1,,,2026-07-28
8541,愛媛銀行,銀行業,2793.0,15.120182,0.75717694,1.72,5.17,1091.4,2344.3,2046.0,71.7,買われすぎ,2,,,2026-07-24
8542,トマト銀行,銀行業,1644.0,16.425219,0.33044547,3.04,3.48,189.8,1548.5,1535.9,63.8,中立,0,,,
8544,京葉銀行,銀行業,2744.0,20.843145,1.0181391,2.41,5.01,3243.7,2630.0,2442.6,55.8,中立,0,,,
8550,栃木銀行,銀行業,956.0,11.999498,0.6098316,3.14,5.29,995.5,975.1,961.9,45.9,中立,0,,,
8551,北日本銀行,銀行業,6680.0,12.648161,0.5759544,2.87,4.81,547.3,5973.2,5415.9,66.6,中立,0,,,
8558,東和銀行,銀行業,1363.0,,0.5366805,3.67,-26.94,483.0,1412.5,1302.1,46.1,中立,0,,,
8562,福島銀行,銀行業,339.0,16.043541,0.49710464,1.47,3.09,118.2,343.8,352.1,44.8,中立,0,,,
8563,大東銀行,銀行業,1020.0,7.689409,0.44357562,3.92,5.39,129.3,993.2,984.9,54.5,中立,1,,,2026-07-24
8566,リコーリース,その他金融業,6860.0,16.493954,0.8749443,2.71,5.39,2114.6,6424.4,6218.4,73.1,買われすぎ,0,,,
8570,イオンフィナンシャルサービス,その他金融業,1583.0,16.194374,0.7166833,3.35,6.05,3417.4,1524.9,1527.5,64.1,中立,0,,,
8572,アコム,その他金融業,494.0,9.722495,1.0763395,4.45,11.38,7739.1,476.3,471.6,63.9,中立,1,,,2026-07-29
8584,ジャックス,その他金融業,3820.0,10.062429,0.57642394,5.24,4.98,1710.5,3656.6,3722.8,63.1,中立,0,,,
8585,オリエントコーポレーション,その他金融業,930.0,12.35552,0.6356319,4.3,4.86,1592.0,883.2,911.4,64.6,中立,0,,,
8591,オリックス,その他金融業,6496.0,16.266026,1.5920625,2.4,10.42,70951.4,6386.0,5956.4,53.5,中立,0,,,
8593,三菱ＨＣキャピタル,その他金融業,1518.0,13.456254,1.0951678,3.43,8.54,21797.3,1384.3,1373.1,78.8,買われすぎ,0,,,
8595,ジャフコ　グループ,証券、商品先物取引業,2280.0,18.43318,0.8815843,5.83,4.63,1199.7,2327.9,2268.1,44.8,中立,1,,,2026-07-24
8596,九州リースサービス,その他金融業,1560.0,8.974801,0.77842486,3.97,8.97,352.9,1471.6,1438.6,73.1,買われすぎ,0,,,
8600,トモニホールディングス,銀行業,1011.0,12.232305,0.6586791,2.97,5.6,1943.3,933.2,901.3,64.2,中立,1,,,2026-07-23
8601,大和証券グループ本社,証券、商品先物取引業,1838.5,14.813472,1.4397689,3.81,9.59,25528.8,1750.3,1598.6,61.9,中立,0,,,
8604,野村ホールディングス,証券、商品先物取引業,1572.5,13.223175,1.2304517,3.24,10.07,45963.7,1523.7,1386.6,57.7,中立,2,,,2026-07-29
8609,岡三証券グループ,証券、商品先物取引業,1034.0,9.7089205,0.89568007,3.87,9.73,2076.2,1013.5,951.8,55.0,中立,0,,,
8613,丸三証券,証券、商品先物取引業,1142.0,15.1098175,1.4720212,4.03,9.98,757.3,1110.0,1069.4,61.9,中立,0,,,
8614,東洋証券,証券、商品先物取引業,670.0,11.559696,1.4852121,7.46,12.96,455.0,645.8,639.4,58.1,中立,0,,,
8616,東海東京フィナンシャル・ホールディングス,証券、商品先物取引業,794.0,12.120287,1.0289199,5.04,9.0,2014.3,779.0,739.2,56.6,中立,1,,,2026-07-27
8617,光世証券,証券、商品先物取引業,547.0,24.573225,0.3177517,1.83,1.31,51.6,556.2,542.9,45.6,中立,1,,,2026-07-28
8622,水戸証券,証券、商品先物取引業,787.0,15.341131,1.1081417,6.35,7.47,474.0,707.4,677.6,72.7,買われすぎ,0,,,
8624,いちよし証券,証券、商品先物取引業,1469.0,10.7359495,1.5238415,4.7,15.02,472.4,1475.2,1390.1,49.3,中立,0,,,
8628,松井証券,証券、商品先物取引業,1105.0,18.432026,3.1510746,4.52,,2846.4,1034.0,978.7,67.7,中立,2,,,2026-07-28
8630,ＳＯＭＰＯホールディングス,保険業,7361.0,29.372332,1.2709028,2.72,13.51,65560.4,6646.8,6198.7,76.8,買われすぎ,0,,,
8697,日本取引所グループ,その他金融業,2290.0,39.00528,6.8227663,2.66,22.97,23363.4,2165.6,2026.1,59.6,中立,3,,,2026-07-28
8698,マネックスグループ,証券、商品先物取引業,729.0,16.785631,1.4497509,4.22,8.31,1832.4,699.9,674.8,56.0,中立,1,,,2026-07-27
8699,ＨＳホールディングス,証券、商品先物取引業,1188.0,2.434077,0.35719463,0.84,15.73,357.5,1160.9,1155.3,57.6,中立,0,,,
8700,丸八証券,証券、商品先物取引業,1953.0,11.389084,0.9494387,5.12,8.66,77.9,1852.7,1787.5,62.9,中立,1,,,2026-07-24
8704,トレイダーズホールディングス,証券、商品先物取引業,1209.0,7.688883,1.6038524,3.8,22.76,318.9,1236.3,1163.8,46.4,中立,0,,,
8705,日産証券グループ,証券、商品先物取引業,218.0,11.534391,0.8471217,11.01,-1.54,107.2,228.5,239.4,35.3,中立,0,,,
8706,極東証券,証券、商品先物取引業,1809.0,12.026326,1.0851556,6.08,9.2,569.8,1665.4,1609.3,70.8,買われすぎ,1,,,2026-07-29
8707,岩井コスモホールディングス,証券、商品先物取引業,4055.0,9.122404,1.2820079,5.55,16.56,952.5,4151.6,3909.7,45.1,中立,1,,,2026-07-24
8708,アイザワ証券グループ,証券、商品先物取引業,1679.0,18.97604,1.1022594,4.05,5.35,523.4,1569.8,1509.2,67.5,中立,2,,,2026-07-29
8713,フィデアホールディングス,銀行業,2148.0,9.390574,0.45255083,3.49,5.08,385.7,2046.1,1992.9,61.7,中立,0,,,
8714,池田泉州ホールディングス,銀行業,981.0,15.779315,1.0893368,2.8,7.02,2731.5,1015.2,979.5,43.4,中立,3,,,2026-07-28
8715,アニコム　ホールディングス,保険業,1220.0,41.008404,3.1039941,1.11,7.73,893.5,1222.1,1320.0,49.1,中立,3,,,2026-07-28
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,保険業,5050.0,14.716167,1.1413456,2.77,9.8,72784.1,4563.8,4367.8,74.9,買われすぎ,0,,,
8729,ソニーフィナンシャルグループ,保険業,160.0,20.671835,1.7057387,5.0,8.54,10733.5,150.6,145.0,61.0,中立,0,,,
8737,あかつき本社,証券、商品先物取引業,598.0,4.4660196,0.861257,5.02,20.84,181.0,601.0,617.1,46.3,中立,0,,,
8739,スパークス・グループ,証券、商品先物取引業,2268.0,14.059885,2.2862673,4.14,17.56,896.3,2244.6,2130.9,55.6,中立,0,,,
8742,小林洋行,証券、商品先物取引業,550.0,23.484201,0.65243566,1.09,2.82,64.7,550.4,545.4,50.2,中立,1,,,2026-07-29
8746,ｕｎｂａｎｋｅｄ,証券、商品先物取引業,97.0,,0.43186736,,-1.01,17.6,113.8,199.0,32.2,中立,2,,,2026-07-29
8747,豊トラスティ証券,証券、商品先物取引業,2288.0,2.9366465,0.71589977,9.18,7.58,130.2,2307.1,2376.9,46.0,中立,0,,,
8750,第一ライフグループ,保険業,1936.0,15.9749155,1.6387157,3.72,11.31,69728.8,1843.2,1676.7,62.0,中立,0,,,
8766,東京海上ホールディングス,保険業,8393.0,30.068426,1.9818052,2.92,8.7,159447.6,7644.2,7376.3,70.7,買われすぎ,0,,,
8769,アドバンテッジリスクマネジメント,サービス業,520.0,11.893869,1.8647751,3.65,16.46,81.7,504.4,491.7,57.7,中立,0,,,
8771,イー・ギャランティ,その他金融業,1880.0,24.402906,4.097521,4.47,15.04,835.0,1807.3,1740.1,62.5,中立,0,,,
8772,アサックス,その他金融業,832.0,6.945488,0.5197398,2.64,7.75,274.4,822.4,823.1,55.6,中立,0,,,
8783,ａｂｃ,その他金融業,60.0,,0.27091336,,,24.9,78.9,122.1,25.9,売られすぎ,4,,,2026-07-27
8789,フィンテック　グローバル,その他金融業,132.0,6.3583813,1.848843,3.79,31.66,254.1,128.3,127.8,58.9,中立,0,,,
8793,ＮＥＣキャピタルソリューション,その他金融業,4205.0,9.866029,0.6952025,3.57,5.01,906.0,4068.8,4075.7,63.1,中立,1,,,2026-07-24
8795,Ｔ＆Ｄホールディングス,保険業,5080.0,18.157124,1.5121158,3.23,9.57,24311.9,4925.2,4434.6,58.4,中立,0,,,
8798,アドバンスクリエイト,保険業,127.0,,8.665984,,,46.9,125.8,143.7,49.2,中立,0,,,
8801,三井不動産,不動産業,1627.0,16.108912,1.3487813,2.27,8.17,43787.2,1536.6,1577.9,65.2,中立,0,,,
8802,三菱地所,不動産業,4100.0,22.546053,1.8392049,1.22,8.38,49328.3,4139.6,4213.4,48.3,中立,0,,,
8803,平和不動産,不動産業,2412.0,14.568737,1.2571805,3.65,9.02,1593.6,2372.8,2385.8,60.3,中立,0,,,
8804,東京建物,不動産業,3528.0,12.461147,1.2388971,3.46,8.88,7324.8,3380.8,3352.3,61.9,中立,0,,,
8818,京阪神ビルディング,不動産業,1118.0,23.099173,1.3104132,2.68,5.93,1066.6,1106.9,1054.6,54.7,中立,0,,,
8830,住友不動産,不動産業,3742.0,16.387842,1.3988576,1.39,9.16,34561.7,3748.6,4011.2,48.9,中立,0,,,
8835,太平洋興発,卸売業,800.0,18.144705,0.3871971,5.06,2.08,62.2,783.8,816.8,55.2,中立,0,,,
8836,ＲＩＳＥ,不動産業,27.0,,1.5258548,,2.99,25.9,26.2,26.8,55.9,中立,3,,,2026-07-29
8841,テーオーシー,不動産業,904.0,34.385696,0.76615036,1.11,2.29,797.5,940.8,982.3,42.2,中立,1,,,2026-07-24
8844,コスモスイニシア,不動産業,1348.0,5.548695,0.8037406,3.93,14.83,456.1,1360.8,1249.1,51.4,中立,0,,,
8848,レオパレス２１,不動産業,696.0,16.61891,5.4356313,2.16,23.61,2211.2,658.8,647.5,67.0,中立,0,,,
8850,スターツコーポレーション,不動産業,4885.0,9.2798395,1.2253048,3.07,13.89,2312.8,4693.8,4695.6,67.4,中立,0,,,
8860,フジ住宅,不動産業,768.0,5.8106985,0.4714572,4.17,8.42,275.4,763.2,766.4,52.7,中立,0,,,
8864,空港施設,不動産業,1038.0,14.915937,0.83210677,4.05,5.65,512.6,966.8,940.4,75.1,買われすぎ,0,,,
8869,明和地所,不動産業,846.0,5.184459,0.53768295,4.73,10.8,198.4,813.9,840.6,62.8,中立,0,,,
8871,ゴールドクレスト,不動産業,3400.0,19.274378,0.83098644,4.71,4.35,1130.0,3327.6,3374.4,56.7,中立,0,,,
8876,リログループ,サービス業,2091.5,16.023136,3.7458048,3.59,26.77,3167.8,2025.0,1940.1,62.5,中立,0,,,
8877,エスリード,不動産業,5330.0,7.3601503,1.0084527,4.5,14.41,822.4,5058.0,5281.2,62.6,中立,0,,,
8881,日神グループホールディングス,不動産業,686.0,7.6366467,0.4467347,5.39,5.92,320.4,661.3,666.6,63.2,中立,0,,,
8887,シーラホールディングス,不動産業,374.0,2.1040788,0.010334622,3.74,10.43,140.6,363.3,365.1,58.8,中立,2,,,2026-07-28
8891,ＡＭＧホールディングス,不動産業,2099.0,5.0726213,0.49062195,3.81,10.09,58.8,2014.0,2027.2,64.5,中立,0,,,
8892,エスコン,不動産業,1115.0,8.756086,1.2326926,4.75,14.56,1069.2,1098.8,1112.7,55.4,中立,2,,,2026-07-28
8894,ＲＥＶＯＬＵＴＩＯＮ,不動産業,23.0,,4.008365,,-87.4,34.7,24.8,31.2,38.7,中立,2,,,2026-07-29
8897,ＭＩＲＡＲＴＨホールディングス,不動産業,419.0,12.078409,0.6773633,5.49,5.42,559.9,409.9,410.5,57.6,中立,0,,,
8898,センチュリー２１・ジャパン,不動産業,1130.0,13.593167,1.6655858,4.96,12.55,116.0,1126.6,1123.8,55.8,中立,0,,,
8904,ＡＶＡＮＴＩＡ,不動産業,856.0,9.290211,0.44619563,4.44,4.11,124.1,841.1,829.3,60.6,中立,0,,,
8908,毎日コムネット,不動産業,874.0,8.076141,1.070711,4.46,13.86,149.7,861.2,861.1,57.2,ゴールデンクロス,0,,,
8912,エリアクエスト,不動産業,150.0,13.169447,1.5580692,2.67,10.31,23.2,153.7,166.3,31.9,中立,0,,,
8914,エリアリンク,不動産業,1005.0,13.786008,0.7007577,2.69,,510.9,867.0,934.8,72.1,買われすぎ,4,,,2026-07-29
8917,ファースト住建,不動産業,1159.0,10.67514,0.39078623,3.71,8.57,161.3,1111.8,1091.1,69.4,中立,0,,,
8918,ランド,不動産業,10.0,34.48276,1.6131635,1.0,10.21,153.8,10.1,10.1,48.3,中立,0,,,
8919,カチタス,不動産業,3420.0,21.47297,5.043162,2.63,25.25,2675.8,3291.8,3334.1,57.6,中立,2,,,2026-07-29
8920,東祥,サービス業,782.0,8.227248,0.7476657,1.28,11.51,275.9,765.9,785.8,56.0,中立,0,,,
8923,トーセイ,不動産業,1817.0,10.891326,1.5851802,3.03,15.54,1762.6,1749.3,1666.7,60.6,中立,0,,,
8927,明豊エンタープライズ,不動産業,463.0,6.017676,1.2642846,3.67,24.26,141.4,455.8,451.5,61.3,中立,0,,,
8928,穴吹興産,不動産業,2274.0,4.5019007,0.5014769,3.17,12.84,242.6,2261.3,2381.7,49.1,中立,0,,,
8929,青山財産ネットワークス,不動産業,1294.0,11.300323,2.6872175,5.41,27.72,311.4,1272.4,1305.8,54.2,中立,0,,,
